P1	P2
856271	855386
856271	856129
856272	850398
856272	850728
856272	851591
856272	851996
856272	853032
856272	2539727
856274	852615
856274	852726
856274	854292
856274	856516
856275	850327
856275	850367
856275	850370
856275	850396
856275	850397
856275	850399
856275	850440
856275	850530
856275	850620
856275	850633
856275	850636
856275	850647
856275	850733
856275	850761
856275	850808
856275	850843
856275	850864
856275	850872
856275	850877
856275	850889
856275	850893
856275	850894
856275	850933
856275	850981
856275	851055
856275	851068
856275	851152
856275	851196
856275	851201
856275	851240
856275	851263
856275	851342
856275	851368
856275	851415
856275	851431
856275	851531
856275	851532
856275	851548
856275	851620
856275	851633
856275	851646
856275	851752
856275	851771
856275	851788
856275	851799
856275	851815
856275	851884
856275	851887
856275	851893
856275	851905
856275	851983
856275	851985
856275	852003
856275	852042
856275	852061
856275	852094
856275	852122
856275	852206
856275	852250
856275	852263
856275	852294
856275	852296
856275	852338
856275	852346
856275	852371
856275	852406
856275	852424
856275	852439
856275	852467
856275	852486
856275	852487
856275	852606
856275	852664
856275	852772
856275	852775
856275	852779
856275	852811
856275	852833
856275	852852
856275	852853
856275	852871
856275	852888
856275	852925
856275	852977
856275	852982
856275	852989
856275	853015
856275	853031
856275	853033
856275	853051
856275	853071
856275	853091
856275	853098
856275	853155
856275	853169
856275	853199
856275	853204
856275	853264
856275	853311
856275	853320
856275	853369
856275	853452
856275	853483
856275	853509
856275	853559
856275	853585
856275	853653
856275	853681
856275	853705
856275	853712
856275	853781
856275	853805
856275	853811
856275	853846
856275	853872
856275	853875
856275	853900
856275	853972
856275	854026
856275	854068
856275	854098
856275	854144
856275	854314
856275	854324
856275	854384
856275	854402
856275	854485
856275	854487
856275	854497
856275	854543
856275	854658
856275	854701
856275	854750
856275	854758
856275	854776
856275	854790
856275	854822
856275	854903
856275	854948
856275	854956
856275	854973
856275	854991
856275	854999
856275	855005
856275	855025
856275	855040
856275	855094
856275	855149
856275	855158
856275	855177
856275	855224
856275	855245
856275	855253
856275	855269
856275	855281
856275	855288
856275	855332
856275	855363
856275	855447
856275	855450
856275	855473
856275	855501
856275	855549
856275	855584
856275	855606
856275	855611
856275	855636
856275	855658
856275	855745
856275	855750
856275	855768
856275	855838
856275	855841
856275	855845
856275	855875
856275	855925
856275	855952
856275	855972
856275	856020
856275	856035
856275	856075
856275	856103
856275	856135
856275	856170
856275	856188
856275	856207
856275	856216
856275	856221
856275	856289
856275	856371
856275	856400
856275	856413
856275	856484
856275	856499
856275	856521
856275	856570
856275	856579
856275	856589
856275	856626
856275	856700
856275	856723
856275	856751
856275	856791
856275	856895
856275	856919
856275	856924
856276	854503
856277	850326
856277	850504
856277	850836
856277	851171
856277	851395
856277	851416
856277	851549
856277	851670
856277	852116
856277	852169
856277	852397
856277	852405
856277	852617
856277	852673
856277	852685
856277	852814
856277	852885
856277	852939
856277	852986
856277	853390
856277	853441
856277	853707
856277	854119
856277	854229
856277	854363
856277	854372
856277	854650
856277	854698
856277	855197
856277	855230
856277	855630
856277	855768
856277	855827
856277	855870
856277	855991
856277	856057
856277	856069
856277	856196
856277	856228
856277	856301
856277	1466427
856278	851025
856278	851051
856278	851259
856278	853892
856278	856480
856279	850400
856279	850502
856279	850636
856279	851087
856279	851259
856279	851314
856279	851369
856279	852240
856279	852407
856279	852456
856279	852830
856279	853201
856279	853800
856279	854181
856279	854957
856279	855998
856279	856322
856279	856579
856280	853353
856287	850507
856287	850636
856287	850683
856287	850705
856287	850822
856287	850862
856287	850963
856287	851042
856287	851193
856287	851244
856287	851259
856287	851321
856287	851369
856287	851649
856287	851714
856287	851819
856287	851835
856287	851960
856287	851993
856287	852276
856287	852330
856287	852607
856287	852657
856287	852665
856287	852675
856287	852679
856287	852742
856287	852799
856287	852997
856287	853106
856287	853264
856287	853739
856287	853825
856287	854234
856287	854247
856287	854759
856287	854925
856287	855224
856287	855909
856287	856664
856289	853568
856289	856399
856290	850297
856290	850304
856290	850345
856290	850346
856290	850367
856290	850395
856290	850515
856290	850551
856290	850764
856290	850843
856290	850872
856290	850893
856290	850897
856290	850982
856290	851148
856290	851191
856290	851269
856290	851399
856290	851403
856290	851407
856290	851415
856290	851499
856290	851548
856290	851695
856290	851754
856290	851797
856290	851832
856290	851893
856290	851962
856290	851975
856290	851996
856290	852062
856290	852101
856290	852127
856290	852283
856290	852284
856290	852295
856290	852364
856290	852487
856290	852582
856290	852680
856290	852702
856290	852726
856290	852822
856290	852839
856290	852895
856290	852955
856290	853011
856290	853271
856290	853310
856290	853419
856290	853503
856290	853609
856290	853682
856290	853718
856290	853899
856290	853956
856290	854020
856290	854078
856290	854116
856290	854191
856290	854258
856290	854322
856290	854373
856290	854469
856290	854652
856290	854701
856290	854817
856290	854948
856290	854976
856290	854999
856290	855052
856290	855054
856290	855055
856290	855077
856290	855082
856290	855094
856290	855228
856290	855238
856290	855269
856290	855320
856290	855404
856290	855408
856290	855473
856290	855499
856290	855609
856290	855618
856290	855700
856290	855728
856290	855787
856290	855925
856290	855957
856290	855976
856290	856103
856290	856134
856290	856165
856290	856254
856290	856301
856290	856351
856290	856521
856290	856598
856290	856723
856290	856799
856290	856817
856290	856862
856290	856868
856290	856911
856291	851988
856291	852284
856291	856518
856291	856654
856291	944750
856292	852415
856292	853353
856292	854026
856292	854379
856292	854450
856292	854771
856292	855305
856292	856102
856292	856134
856292	856155
856292	856911
856293	850440
856293	850447
856293	850601
856293	850822
856293	850879
856293	851136
856293	851209
856293	851261
856293	851269
856293	851441
856293	851485
856293	851500
856293	851549
856293	851558
856293	851567
856293	851580
856293	851647
856293	851648
856293	851699
856293	851754
856293	851832
856293	851984
856293	852049
856293	852110
856293	852116
856293	852222
856293	852295
856293	852385
856293	852395
856293	852471
856293	852532
856293	852582
856293	852607
856293	852665
856293	852673
856293	852822
856293	852839
856293	852864
856293	852955
856293	853096
856293	853318
856293	853465
856293	853500
856293	853513
856293	853568
856293	853667
856293	853668
856293	853794
856293	853818
856293	854020
856293	854042
856293	854082
856293	854150
856293	854179
856293	854191
856293	854198
856293	854256
856293	854290
856293	854309
856293	854384
856293	854678
856293	854911
856293	854933
856293	855052
856293	855077
856293	855102
856293	855157
856293	855238
856293	855315
856293	855418
856293	855571
856293	855575
856293	855642
856293	855669
856293	856083
856293	856236
856293	856251
856293	856426
856293	856598
856293	856613
856293	856817
856293	856831
856293	856841
856293	856847
856293	856852
856293	856885
856293	856909
856293	856920
856293	1466445
856294	16709
856294	19877
856294	56349
856294	56419
856294	850306
856294	850605
856294	850846
856294	851034
856294	851142
856294	851158
856294	851286
856294	851431
856294	851543
856294	851713
856294	852960
856294	853473
856294	853872
856294	854046
856294	854302
856294	854360
856294	854405
856294	854412
856294	854810
856294	854931
856294	855634
856294	855866
856294	855929
856294	855991
856294	856079
856294	856389
856294	856425
856294	856472
856294	856593
856294	856613
856294	856638
856294	856726
856294	856832
856296	850778
856296	850877
856296	851618
856296	851785
856296	852324
856296	852532
856296	852726
856296	853059
856296	853061
856296	853106
856296	853230
856296	853651
856296	854090
856296	854363
856296	856084
856296	856589
856297	850445
856297	851431
856297	852222
856297	855139
856297	856455
856297	856521
856298	851485
856301	850367
856301	850728
856301	851086
856301	851374
856301	851676
856301	852493
856301	852763
856301	852919
856301	853416
856301	853673
856301	853876
856301	854026
856301	854653
856301	854976
856301	855012
856301	855103
856301	855221
856301	855245
856301	855549
856301	855633
856301	856134
856301	856475
856301	856543
856301	856601
856301	856895
856303	850296
856303	850427
856303	850633
856303	850727
856303	850728
856303	850774
856303	850810
856303	850951
856303	851075
856303	851358
856303	851467
856303	851726
856303	851737
856303	851740
856303	851981
856303	851990
856303	852059
856303	852197
856303	852423
856303	852469
856303	852660
856303	852695
856303	852708
856303	852709
856303	852753
856303	853020
856303	853177
856303	853353
856303	853537
856303	853783
856303	853818
856303	853825
856303	853832
856303	853872
856303	854081
856303	854161
856303	854220
856303	854397
856303	854398
856303	854403
856303	854444
856303	854771
856303	854876
856303	855186
856303	855221
856303	855644
856303	855710
856303	855844
856303	855949
856303	856103
856303	856158
856303	856389
856303	856461
856303	856521
856303	856572
856303	856677
856303	856715
856303	856716
856303	856860
856303	856865
856303	856897
856304	851677
856304	852828
856304	852838
856304	853311
856304	853434
856304	853808
856304	854851
856304	855013
856304	855575
856304	856594
856304	856748
856304	856846
856305	850325
856305	850803
856305	850843
856305	851152
856305	851491
856305	851507
856305	851542
856305	851671
856305	851754
856305	852100
856305	852385
856305	852483
856305	852833
856305	852875
856305	852982
856305	853027
856305	853419
856305	853610
856305	853667
856305	854116
856305	854258
856305	854379
856305	854543
856305	854937
856305	855936
856305	855957
856305	856015
856305	856095
856305	856291
856305	856521
856305	856598
856305	856912
856307	850297
856307	850318
856307	850319
856307	850328
856307	850347
856307	850355
856307	850376
856307	850411
856307	850429
856307	850441
856307	850447
856307	850513
856307	850516
856307	850521
856307	850534
856307	850561
856307	850562
856307	850677
856307	850702
856307	850703
856307	850711
856307	850737
856307	850745
856307	850750
856307	850754
856307	850758
856307	850774
856307	850776
856307	850784
856307	850862
856307	850875
856307	850882
856307	850890
856307	850894
856307	850896
856307	850897
856307	850904
856307	850920
856307	850953
856307	851030
856307	851101
856307	851114
856307	851213
856307	851214
856307	851220
856307	851222
856307	851259
856307	851347
856307	851372
856307	851403
856307	851421
856307	851460
856307	851477
856307	851483
856307	851485
856307	851488
856307	851494
856307	851507
856307	851509
856307	851532
856307	851542
856307	851548
856307	851549
856307	851592
856307	851694
856307	851704
856307	851788
856307	851835
856307	851845
856307	851862
856307	851870
856307	851887
856307	851904
856307	851962
856307	851965
856307	851977
856307	851996
856307	852004
856307	852030
856307	852038
856307	852045
856307	852075
856307	852080
856307	852096
856307	852107
856307	852134
856307	852181
856307	852291
856307	852311
856307	852346
856307	852363
856307	852370
856307	852444
856307	852446
856307	852500
856307	852519
856307	852522
856307	852532
856307	852547
856307	852548
856307	852557
856307	852597
856307	852607
856307	852661
856307	852680
856307	852701
856307	852702
856307	852708
856307	852729
856307	852763
856307	852814
856307	852839
856307	852848
856307	852868
856307	852870
856307	852911
856307	852958
856307	852963
856307	852997
856307	853029
856307	853114
856307	853152
856307	853186
856307	853193
856307	853222
856307	853296
856307	853305
856307	853338
856307	853346
856307	853401
856307	853458
856307	853534
856307	853579
856307	853581
856307	853683
856307	853700
856307	853714
856307	853781
856307	853864
856307	853869
856307	853894
856307	853896
856307	853900
856307	853996
856307	854082
856307	854127
856307	854149
856307	854162
856307	854177
856307	854192
856307	854200
856307	854245
856307	854247
856307	854249
856307	854255
856307	854290
